id,symbol,name,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply
galaxy-fight-club,gcoin,Galaxy Fight Club,0.009123169822818,726065.0,2860.0,1366345.0,12034.82,0.009747510000000001,0.00904711,-0.0005961046447340001,-6.13322,-47742.25171389931,-6.16979,79594052.22412547,149784050.0,150000000.0
dogemon-go,dogo,DogemonGo,6.568440143087234e-06,695980.0,2887.0,915326.0,214.44,7.339999999999999e-06,6.56e-06,-5.993795601569999e-07,-8.36209,-56679.55067303858,-7.53057,104930000000.0,138000000000.0,138000000000.0
token-in,tin,Token IN,0.07519590746435001,675873.0,2905.0,7511601.0,727756.0,0.077924,0.063329,-3.7461613314790006e-05,-0.04979,-342.59987280215137,-0.050660000000000004,8988163.925,99893748.0,100000000.0
cryptoblades,skill,CryptoBlades,0.6698029266652891,675859.0,2906.0,675859.0,348119.0,0.690356,0.666453,-0.014570728635162001,-2.12906,-8951.406432446325,-1.30714,1000000.0,1000000.0,
dinox,dnxc,DinoX,0.004128550369751001,660458.0,2916.0,660458.0,202945.0,0.00469763,0.0039955,-0.00046158216141300003,-10.05597,-67517.80080794543,-9.27474,160000000.0,160000000.0,
pancake-hunny,hunny,Hunny Finance,0.007770755103615001,588471.0,2978.0,777769.0,44.49,0.00792682,0.00761869,-2.3041829319743e-05,-0.29564,-1635.5950255091302,-0.27717,75661361.8418537,99999894.9085984,100000000.0
monsta-infinite,moni,Monsta Infinite,0.015936394034827002,587193.0,2980.0,4299950.0,281219.0,0.01656773,0.01557501,-0.000618179650331,-3.73419,-22687.24778598768,-3.71995,36870683.49184209,270000000.0,270000000.0
must,must,Must,5.577772267020363,582737.0,2984.0,5583194.0,905.96,5.85,5.55,-0.15751731982237802,-2.74646,-15902.838636915782,-2.6565000000000003,104373.326,1000000.0,1000000.0
waves-ducks,egg,Waves Ducks,6.317060240946273,548787.0,3010.0,6255505.0,236.87,6.96,5.49,-0.37947704982788705,-5.66677,-32629.27921476378,-5.61203,86782.3003619,989212.0,989212.0
dragon-crypto-aurum,dcau,Dragon Crypto Aurum,3.474168593883255,526014.0,3034.0,534429.0,957.03,3.63,3.42,-0.07046442356504701,-1.9879200000000001,-17779.288624608773,-3.2695,151702.77,154129.88,155000.0
gg-token,ggtk,GG,0.031261269864025006,495228.0,3059.0,1466877.0,146322.0,0.03222602,0.031188650000000002,-0.00046010556657400005,-1.45046,-5333.66646809387,-1.06554,15800000.0,46800000.0,46800000.0
metarun,mrun,Metarun,0.001346276597596,475024.0,3079.0,1347659.0,655.76,0.00138348,0.00132328,-7.375702548384e-06,-0.5448700000000001,-2207.1717942632968,-0.4625,352480897.5733,1000000000.0,1000000000.0
mist,mist,Mist,0.008206366943171001,462577.0,3092.0,8207968.0,39663.0,0.00866885,0.008155570000000001,-0.00033433855796000003,-3.91465,-19183.667024845432,-3.98199,56357088.21,1000000000.0,1000000000.0
kcal,kcal,KCAL,0.115650482313447,452283.0,3105.0,5798506.0,335966.0,0.11903499999999999,0.112102,-0.001702543424004,-1.45079,-5535.287967814424,-1.20906,3900000.0,50000000.0,50000000.0
gax-liquidity-token-reward,gltr,GAX Liquidity Token Reward,4.21796468636677e-06,440277.0,3121.0,4189972.0,2210.27,4.66e-06,4.15e-06,-2.55686802081e-07,-5.71539,-28304.90867047239,-6.04055,105078753401.044,1000000000000.0,1000000000000.0
cryptotanks,tank,CryptoTanks,0.004395282650535,407322.0,3159.0,440348.0,1273.63,0.00443418,0.00405677,0.00033098000000000003,8.14358,31492.0,8.37939,92500000.0,100000000.0,100000000.0
decentral-games-ice,ice,Decentral Games ICE,0.00177744467627,400205.0,3172.0,403118.0,1128.04,0.0018091700000000001,0.0016016,0.00015895000000000001,9.82095,34982.0,9.57823,225157403.609213,226796290.889,
nitro-league,nitro,Nitro League,0.0018642810268520002,376550.0,3198.0,1864281.0,17677.49,0.00199905,0.00183289,-7.1239787372212e-05,-3.68065,-14498.810743013339,-3.7076700000000002,201981344.0,1000000000.0,1000000000.0
kawaii-islands,kwt,Kawaii Islands,0.001184565311732,365408.0,3212.0,954120.0,14.65,0.00124529,0.00117429,-5.8158155418838004e-05,-4.6799,-17630.101013155363,-4.60271,308172178.0,804672178.00306,804672178.00306
crypto-raiders,raider,Crypto Raiders,0.011876581816813002,355646.0,3226.0,1182240.0,1841.85,0.01245692,0.011694640000000001,-0.00035842172066500005,-2.92948,-11812.45103828999,-3.21463,30082421.067008898,100000000.0,100000000.0
wizarre-scroll,scrl,Wizarre Scroll,7.818187036367965e-05,353107.0,3232.0,700033.0,112726.0,8.02e-05,7.784e-05,-1.8350886196389999e-06,-2.29337,-8288.145356917346,-2.29337,4516482347.61973,8953900000.0,10000000000.0
crabada,cra,Crabada,0.0008548109270410001,304158.0,3309.0,854416.0,91.24,0.00094019,0.00085162,-8.538079220901302e-05,-9.08121,-22631.428920896957,-6.9253800000000005,355983565.0,1000000000.0,1000000000.0
chain-of-legends,cleg,Chain of Legends,0.004044402155412,277740.0,3345.0,2750453.0,6073.09,0.0041278800000000004,0.0038911700000000002,-3.5766989325179006e-05,-0.8766100000000001,-1453.1946369057987,-0.5205000000000001,68333235.0,676702477.0,1000000000.0
lucha,lucha,Lucha,0.022309874367125,276155.0,3348.0,276155.0,656.56,0.02321425,0.02160024,-0.00046988244354200003,-2.06272,-5470.912809088768,-1.9426100000000002,12365470.0,12365470.0,100000000.0
bezoge-earth,bezoge,Bezoge Earth,6.32826836009593e-12,255031.0,3379.0,634770.0,10158.3,7.687e-12,6.206e-12,-1.210393e-12,-16.05581,-48183.28512281086,-15.89085,4.017689831836725e+16,1e+17,1e+17
cryptomeda,tech,Cryptomeda,0.000652629831222,217875.0,3444.0,651528.0,1122.72,0.00065244,0.00061269,3.677e-05,5.9705200000000005,11641.2,5.64467,333841081.439056,998311335.750006,1000000000.0
polkawar,pwar,PolkaWar,0.002884630393782,206728.0,3469.0,256537.0,18991.42,0.00299277,0.00287774,-7.1791481545082e-05,-2.4283200000000003,-4899.898675664968,-2.31533,71595848.0,88845848.0,100000000.0
snook,snk,Snook,0.007828038932675,202831.0,3476.0,299979.0,22998.0,0.00860958,0.00717459,8.941000000000001e-05,1.1553200000000001,1376.67,0.68337,26027079.02,38493055.41,40000000.0
gamyfi-token,gfx,GamyFi,0.06231694148827201,199414.0,3491.0,623169.0,18.44,0.062771,0.062060000000000004,0.00025737,0.41471,823.58,0.41471,3200000.0,10000000.0,10000000.0
ethermon,emon,Ethermon,0.0013367519243500001,196826.0,3501.0,535483.0,21046.0,0.00136961,0.00132925,4.24115e-07,0.031740000000000004,329.61,0.16774,147026673.0,400000000.0,
aavegotchi-kek,kek,Aavegotchi KEK,0.007401000403742,180853.0,3531.0,15148210.0,885.37,0.00824507,0.00735453,-0.000521453615383,-6.58197,-12730.795278178615,-6.57636,24567782.0340674,2057788854.18612,10000000000.0
medieval-empires,mee,Medieval Empires,0.021319513238216,0.0,,22187811.0,514610.0,0.02327742,0.02069228,-0.0012865511061460001,-5.69118,0.0,0.0,0.0,1041443471.23182,3000000000.0
karrat,karrat,Karrat,0.701863688445826,0.0,,701315319.0,13214563.0,0.806202,0.652679,-0.06377974643447701,-8.33022,0.0,0.0,0.0,1000000000.0,1000000000.0
land-of-heroes,loh,Land Of Heroes,0.0031368249673870002,0.0,,31368250.0,3804.49,0.00313858,0.0029551,0.00017586000000000001,5.93945,0.0,0.0,0.0,10000000000.0,10000000000.0
bounty-temple,tyt,Bounty Temple,0.6609786620122501,0.0,,,102954.0,0.6748689999999999,0.6567900000000001,-0.005870042116915,-0.8802700000000001,0.0,0.0,0.0,,48000000.0
playdapp,pda,PlayDapp,0.08248340662808201,48324023.0,708.0,57770513.0,12551753.0,0.094717,0.082309,-0.010819301193246,-11.59591,-6279823.618133143,-11.5007,585537756.0,700000000.0,700000000.0
rainmaker-games,rain,Rainmaker Games,0.0017310565812170002,771464.0,2830.0,1735676.0,3211803.0,0.00194907,0.00163722,-3.7379218342693e-05,-2.11369,-16164.972396716359,-2.05236,444474338.7919175,1000000000.0,1000000000.0
ethlas,els,Ethlas,0.41377417402263705,0.0,,143001218.0,1239875.0,0.45513899999999996,0.40763299999999997,-0.02670809417969,-6.06338,0.0,0.0,0.0,350000000.0,350000000.0
bitcoin-cats,1cat,Bitcoin Cats,0.005977390683243,0.0,,29768042.0,7950966.0,0.00666304,0.00586482,-0.00046312542300900006,-7.19081,0.0,0.0,0.0,5000000000.0,10000000000.0
mxs-games,xseed,MXS Games,,,,,,,,,,,,,50000000000.0,50000000000.0
forgotten-playland,fp,Forgotten Playland,0.038866702875637,21376687.0,1088.0,388667029.0,382347.0,0.04303862,0.03878595,-0.0035704573751230003,-8.41352,-1946173.4215708114,-8.34449,550000000.0,10000000000.0,10000000000.0
tridentdao,psi,TridentDAO,0.008495060573401,17959.39,4146.0,80819.0,62827.0,0.00867537,0.00839094,2.4410000000000002e-05,0.28822000000000003,-626.7844734357132,-3.37232,2097902.0,9440815.0,9440815.0
apeironnft,aprs,Apeiron,0.55837403757609,0.0,,558358303.0,9968424.0,0.594695,0.552778,-0.029181359064999003,-4.96657,0.0,0.0,0.0,1000000000.0,1000000000.0
genopet-ki,ki,Genopets KI,0.001994505754895,0.0,,119144.0,830.49,0.0020284500000000002,0.0019536700000000002,-5.084365978383999e-06,-0.25427,0.0,0.0,0.0,59954759.92,
rebel-bots-oil,xoil,Rebel Bots Oil,0.005286030621968,0.0,,,34.11,0.00528319,0.00526103,8.9e-06,0.16862000000000002,0.0,0.0,0.0,,
decentraland,mana,Decentraland,0.45733095790203504,855334504.0,112.0,1006311541.0,75925655.0,0.49834199999999995,0.456182,-0.022748314323223003,-4.73845,-38797466.3480376,-4.33912,1864136378.379234,2193179327.32015,2193179327.32015
wemix-token,wemix,WEMIX,1.712387407022732,608754834.0,140.0,1634768925.0,8054588.0,1.8900000000000001,1.71,-0.18046192271014602,-9.53388,-37079800.620581746,-5.74138,356260481.129789,956712836.757329,980000000.0
ecomi,omi,ECOMI,0.000630549980907,172841714.0,325.0,198245629.0,395464.0,0.00063909,0.00061759,1.05e-06,0.16751000000000002,2113951.0,1.2382,271679285479.448,311610140106.338,750000000000.0
gamefi,gafi,GameFi.org,7.746267282242404,84255514.0,520.0,115123932.0,490556.0,7.87,7.5,0.06886,0.89692,422683.0,0.5042,10945062.8598,14954970.0,14954970.0
paragonsdao,pdt,ParagonsDAO,0.14913061214797602,18581445.0,1150.0,24310623.0,717.08,0.15903799999999998,0.148257,-0.004115426847513,-2.6855,-462191.5256505646,-2.42701,124204332.88512422,162500000.0,162500000.0
tower,tower,Tower,0.009519900065473002,12431118.0,1326.0,95674301.0,335202.0,0.00982854,0.009354320000000001,-0.00021946783066500002,-2.25341,-221433.72315700166,-1.75011,1299316323.48111,10000000000.0,10000000000.0
gaia-everworld,gaia,Gaia Everworld,0.006290094238172001,2589011.0,2148.0,3149873.0,41250.0,0.00647421,0.00625989,-0.000133049292068,-2.0714,-62343.78210539417,-2.35139,410970685.39357674,500000000.0,500000000.0
plant-vs-undead-token,pvu,Plant vs Undead,0.0026649350790760003,759678.0,2838.0,799661.0,24486.0,0.00275062,0.00266185,-7.7868432802759e-05,-2.83901,-22912.55318032019,-2.9277800000000003,285000000.0,300000000.0,300000000.0
milk,milk,Cool Cats Milk,0.00013025020891,319386.0,3279.0,319386.0,5991.82,0.00013537,0.00012773,1.35e-06,1.04388,11068.08,3.58983,2452095744.65836,2452095744.65836,
game-fantasy-token,gft,Game Fantasy,0.08458371169383601,262718.0,3368.0,262718.0,339.49,0.08989799999999999,0.082981,-0.00044821079896500006,-0.5271100000000001,-61.70622108702082,-0.02348,3090371.0,3090371.0,30000000.0
froggies-token-2,frgst,Froggies,6.9966825823312685e-09,223320.0,3432.0,699825.0,21457.0,7.02e-09,5.967e-09,9.55974e-10,15.82553,30509.0,15.82344,31910898293247.0,100000000000000.0,100000000000000.0
defi-warrior,fiwa,Defi Warrior,6.847173074631822e-05,156521.0,3599.0,689326.0,57384.0,6.992000000000001e-05,6.799e-05,-7.655905365399999e-07,-1.10575,-614.2971493452205,-0.39094,2270639660.0,10000000000.0,10000000000.0
crolon-mars,clmrs,Crolon Mars,0.000250741499142,153555.0,3614.0,251526.0,226.01,0.00026981,0.00024849000000000003,-1.3289785163876001e-05,-5.03341,-7870.2184104922635,-4.87545,610494317.0,1000000000.0,1000000000.0
my-master-war,mat,My Master War,0.004852567518869,143459.0,3646.0,485197.0,12642.01,0.00496748,0.00467516,0.00017332,3.7039999999999997,4938.84,3.56542,29567267.6208044,100000000.0,100000000.0
playnity,ply,PlayNity,0.0016689101438890001,142571.0,3650.0,177544.0,591.74,0.00175412,0.00166481,-7.8586092411052e-05,-4.49707,-6612.2698740874475,-4.4323,85420597.0,106374448.0,150000000.0
benzene,bzn,Benzene,0.125518683806005,129591.0,3692.0,12493263.0,18.19,0.12717499999999998,0.12428499999999999,-0.0013193375250450002,-1.04018,-2660.928319270548,-2.01202,1032441.132376442,99533096.0,100000000.0
demeter,deo,Demeter,0.026957836624205003,121434.0,3710.0,121434.0,1516.3,0.03202826,0.02389046,-0.005005444897581,-15.659980000000001,-22345.35568310108,-15.54139,4500068.31542535,4500068.31542535,10000000.0
wall-street-games,wsg,Wall Street Games [OLD],2.561035174413266e-10,108777.0,3745.0,255707.0,3270.43,2.6762300000000003e-10,2.51127e-10,4.965e-12,1.97694,1953.85,1.8290600000000001,425305470924668.25,999785033525476.0,1000000000000000.0
avaxtars,avxt,Avaxtars,0.00031996278702800003,105059.0,3757.0,95859.0,2.19,0.00035119999999999997,0.00031953,-2.4999407730650003e-05,-7.247,-8946.662059708746,-7.84755,328793327.47805,300000000.0,1000000000.0
crusaders-of-crypto,crusader,Crusaders of Crypto,9.058741730575958e-11,81107.0,3835.0,90587.0,0.600092,9.3289e-11,9.026699999999999e-11,-1.5453289999999999e-12,-1.6772900000000002,-1393.7281692298275,-1.6893600000000002,895340864030599.9,1000000000000000.0,1000000000000000.0
battle-saga,btl,Battle Saga,0.001955377542932,76795.0,3851.0,586554.0,8.3,0.00195762,0.00191189,3.5140000000000006e-05,1.82998,1383.1,1.83407,39277569.36031575,300000000.0,300000000.0
treasure-under-sea,tus,Treasure Under Sea,2.157007831320756e-05,57772.0,3930.0,1293.33,1.9,2.3840000000000002e-05,2.1480000000000004e-05,-1.674042721948e-06,-7.202,-4664.725022884464,-7.47117,2680134353.68478,60000000.0,
fancy-games,fnc,Fancy Games,0.0009710960582120001,39285.0,4034.0,971096.0,1.43,0.0009868,0.0009611,-1.4606821988211001e-05,-1.48187,-2683.8475243163048,-6.39479,40454705.0,1000000000.0,1000000000.0
nftmall,gem,NFTmall,0.0034766715888400004,28972.0,4087.0,69589.0,13473.99,0.00403647,0.0034718600000000002,-4.010699644115e-06,-0.11523000000000001,-141.5911424290498,-0.48634000000000005,8326616.14577531,20000000.0,
nft-soccer-games,nfsg,NFT Soccer Games,0.174643254611657,27601.0,4090.0,34929.0,278.51,0.190853,0.174427,-0.010288989917577,-5.56365,-1615.2396156837094,-5.52863,158040.436803,200000.0,1000000.0
anrkey-x,$anrx,AnRKey X,0.00021291430974500002,18229.37,4145.0,42583.0,301.14,,,,,,,85618332.62718938,200000000.0,200000000.0
wirtual,wirtual,Wirtual,0.002897550792136,16328.54,4164.0,1570885.0,804.4,0.00293948,0.0021632,0.00072481,33.35915,4071.49,33.217530000000004,5640000.0,542595642.571426,1000000000.0
ape-in,apein,Ape In,0.252662027867677,9474.83,4210.0,9474.83,42.79,,,,,,,37500.0,37500.0,
vibe,vibe,VIBE,1.400679460692436e-06,262.11,4283.0,373.98,0.0,1.4e-06,1.4e-06,0.0,0.0,0.0,0.0,187131712.0,267000000.0,
kaby-arena,kaby,Kaby Arena,0.000437867057492,0.0,,115185.0,13947.5,0.00044064,0.00043579000000000003,-1.8903985816779999e-06,-0.42987000000000003,0.0,0.0,0.0,263037653.785894,
dark-energy-crystals,dec,Dark Energy Crystals,0.000883860515219,0.0,,845489225.0,17778.63,0.00088399,0.00084283,2.7260000000000003e-05,3.1828,0.0,0.0,0.0,1000000000000.0,
hero-arena,hera,Hero Arena,0.0022383204148980003,0.0,,223957.0,13678.78,0.0024629,0.00222784,-0.00022043954656800001,-8.96548,0.0,0.0,0.0,100000000.0,
cryptomines-eternal,eternal,CryptoMines Eternal,0.22961740956274201,0.0,,1147579.0,363.42,0.24681699999999998,0.228737,-0.014679520945471002,-6.00888,0.0,0.0,0.0,5000000.0,
starmon-token,smon,StarMon,0.005857366813541,0.0,,585737.0,0.24855000000000002,0.00593819,0.00582035,-4.3408946529463005e-05,-0.73565,0.0,0.0,0.0,100000000.0,100000000.0
nft-champions,champ,NFT Champions,0.0036798754282800004,0.0,,3681199.0,39768.0,0.00381667,0.0034281,0.00022692,6.57181,0.0,0.0,0.0,1000000000.0,
nana-token,nana,NANA Token,0.0011732364635770002,0.0,,,8521.1,0.0014736600000000001,0.00117314,-0.000284866936626,-19.53681,0.0,0.0,0.0,,1000000000.0
syndicate-2,synr,MOBLAND,0.00046672978892200003,0.0,,4161302.0,34913.0,0.0005696,0.00044979,-9.8777251329319e-05,-17.46702,0.0,0.0,0.0,9000000000.0,10000000000.0
green-beli,grbe,Green Beli,0.001052080573755,0.0,,1051997.0,13891.12,0.00105755,0.00102253,2.58e-06,0.24612000000000003,0.0,0.0,0.0,1000000000.0,
life-coin,lfc,Supernova Shards Life Coin,0.028730362511341003,0.0,,417678.0,250.29,0.02891869,0.02849457,0.00021668,0.7599100000000001,0.0,0.0,0.0,14536648.0373049,100000000.0
thetan-arena,thg,Thetan World,0.072510486532484,0.0,,30234820.0,1234279.0,0.075734,0.069703,-0.002314369602466,-3.09305,0.0,0.0,0.0,420000000.0,420000000.0
loserchick-egg,egg,LoserChick EGG,0.034977546474417004,0.0,,19072.28,4.97,0.03532777,0.03487386,-0.00012642738205300002,-0.36015,0.0,0.0,0.0,545272.0,7000000.0
monsterra-mag,mag,Monsterra MAG,0.0019227830001410002,0.0,,,0.061855,0.00195999,0.0018743800000000001,4.8410000000000006e-05,2.58253,0.0,0.0,0.0,,
magical-blocks,mblk,Magical Blocks,0.018931053858842,0.0,,293508.0,167089.0,0.01985636,0.01890543,-0.0005689192807900001,-2.91754,0.0,0.0,0.0,15500000.0,999999998.0
raider-aurum,aurum,Raider Aurum,0.00044490660688400004,0.0,,443988.0,6157.04,0.00045974,0.00043985,-8.247479333788999e-06,-1.82002,0.0,0.0,0.0,1000000000.0,1000000000.0
chaincade,chaincade,ChainCade,1.12720093172468e-09,0.0,,1126121.0,19.57,1.151e-09,1.1020000000000001e-09,1.065e-12,0.09454000000000001,0.0,0.0,0.0,1000000000000000.0,
unicorn-milk,unim,Unicorn Milk,0.002141517149457,0.0,,,16790.76,0.0022051700000000002,0.00208737,4.924000000000001e-05,2.35318,0.0,0.0,0.0,,
cantina-royale,crt,Cantina Royale,0.007307402300248,0.0,,965434.0,76394.0,0.00793192,0.0072965999999999994,-0.000549620149093,-6.99527,0.0,0.0,0.0,131855000.0,1000000000.0
valeria,val,Valeria,0.284272984898469,0.0,,113913093.0,15067.43,0.33141899999999996,0.283893,-0.036228456665968,-11.30368,0.0,0.0,0.0,400000000.0,400000000.0
bunicorn,buni,Bunicorn,0.003175029960787,0.0,,337627.0,19.61,0.0032186800000000002,0.00310021,-1.6906414273243003e-05,-0.52966,0.0,0.0,0.0,106338166.0,
magic-beasties,bsts,Magic Beasties,2.0301140779016902e-07,0.0,,203199.0,1.3599999999999999,2.05622e-07,1.9887399999999998e-07,1.778e-09,0.8834700000000001,0.0,0.0,0.0,1000000000000.0,1000000000000.0
megaweapon,$weapon,Megaweapon,0.79584898896428,0.0,,7825813.0,19327.48,0.8942089999999999,0.795311,-0.07623543922973701,-8.74175,0.0,0.0,0.0,9839945.0,10000000.0
micropets-2,pets,MicroPets,0.000107748327962,0.0,,1078851.0,130.51,0.00011049999999999999,0.00010519,-3.8944026141e-07,-0.36013,0.0,0.0,0.0,10000000000.0,
wall-street-games-2,wsg,Wall Street Games,0.023593304689912,0.0,,11808367.0,63632.0,0.02734775,0.02323683,-0.0016330925835080002,-6.47374,0.0,0.0,0.0,500000000.0,500000000.0
dexioprotocol-v2,dexio,Dexioprotocol,0.008459855190584,0.0,,1060648.0,291.75,0.00890134,0.00842055,-0.000423467287985,-4.76699,0.0,0.0,0.0,125000000.0,
metaversex,metax,MetaverseX,0.017613913703239,0.0,,352916.0,14434.33,0.01956492,0.017310199999999998,-0.0012628035561930001,-6.6897400000000005,0.0,0.0,0.0,20000000.0,
metaland-gameverse,mst,Monster,0.018263327877177,0.0,,18263.33,42.95,0.01911182,0.018052890000000002,-0.00025782999596,-1.39208,0.0,0.0,0.0,1000000.0,1000000.0
ark-rivals,arkn,Ark Rivals,0.00042187358307300006,0.0,,420844.0,1375935.0,0.00043721,0.00041993,-1.0989601761169002e-05,-2.5388200000000003,0.0,0.0,0.0,1000000000.0,1000000000.0
arcade-2,arc,Arcade,0.097216598846578,0.0,,78039067.0,143093.0,0.10838199999999999,0.093152,-0.008767901856285001,-8.27282,0.0,0.0,0.0,800000000.0,800000000.0
dreams-quest,dreams,Dreams Quest,0.001483254412337,0.0,,2602166.0,119818.0,0.00156514,0.0014754,-3.4794846667057e-05,-2.29208,0.0,0.0,0.0,1748006714.30638,4000000000.0
meme-lordz,lordz,Meme Lordz,0.010182559448208001,0.0,,1019226.0,532.5,0.01038084,0.01001667,-1.7705836580176e-05,-0.17358,0.0,0.0,0.0,100000000.0,
zed-run,zed,ZED RUN,0.030343571103241002,0.0,,30356353.0,354655.0,0.03132767,0.03021291,-0.000646557887475,-2.08633,0.0,0.0,0.0,1000000000.0,1000000000.0
zoo-crypto-world,zoo,ZOO Crypto World,0.0010601572198920002,0.0,,79.42,140.9,0.0010877600000000001,0.00105535,-1.8778926458627e-05,-1.7405,0.0,0.0,0.0,74990.0,
shoefy,shoe,ShoeFy,0.002862131017353,0.0,,285812.0,14313.99,0.00299733,0.00285272,-9.993276247329901e-05,-3.3737500000000002,0.0,0.0,0.0,100000000.0,100000000.0
metaderby,dby,Metaderby,0.0018860478741620002,0.0,,1886048.0,2.2,0.00201858,0.00188219,-0.00012171209328800001,-6.06208,0.0,0.0,0.0,1000000000.0,1000000000.0
planet-sandbox,psb,Planet Sandbox,0.012223288840092002,0.0,,52706.0,95411.0,0.012859899999999999,0.01202891,-0.000453704339788,-3.57896,0.0,0.0,0.0,4309125.0,100000000.0
dogwifhood,wif,DOGWIFHOOD,0.00308989351378783,3087471.0,2056.0,3087471.0,416783.0,0.00372306,0.00308461,-0.000233281584097062,-7.01984,-202426.0056306827,-6.15296,998920173.0,998920173.0,998920173.0
toge,toge,TOGE,1.3781251541459395e-05,1378125.0,2498.0,1378125.0,44879.0,1.471e-05,9.24e-06,3.89e-06,39.3959,1378125.0,0.0,100000000000.0,100000000000.0,100000000000.0
hachiko-era,haki,Hachiko Inu,2.0216634345186165e-05,0.0,,202166.0,2115.72,2.231e-05,2.023e-05,-1.553234654969e-06,-7.13479,0.0,0.0,0.0,10000000000.0,10000000000.0
mumba,mumba,Mumba,0.3074621535737144,0.0,,922347.0,1679.25,0.336313,0.308119,-0.02000585114363712,-6.10925,0.0,0.0,0.0,2999873.0,3000000.0
pizza-gram,pizza,Pizza Gram,65.38086898280011,0.0,,392285.0,19875.01,77.71,63.18,-11.608494328051918,-15.07805,0.0,0.0,0.0,6000.0,6000.0
pun-dog,pun,Pun Dog,2.057820938164571e-06,0.0,,1829174.0,68878.0,2.15e-06,1.89e-06,-8.129056149e-08,-3.8002,0.0,0.0,0.0,888888888888.0,888888888888.0
resistance-dog,redo,Resistance Dog,0.6142612092809083,0.0,,61431762.0,1583082.0,0.732844,0.589155,-0.07343613343013322,-10.67855,0.0,0.0,0.0,100000000.0,1000000000.0
resistance-girl,regi,Resistance Girl,0.008513193395557011,0.0,,851319.0,55436.0,0.01121349,0.00801342,-0.002128408457185342,-20.00083,0.0,0.0,0.0,100000000.0,100000000.0
shrimp,shrimp,Shrimp,7.080580063710624e-07,0.0,,708058.0,6566.33,9.01763e-07,7.09722e-07,-1.93705092839e-07,-21.48071,0.0,0.0,0.0,1000000000000.0,1000000000000.0
the-resistance-cat,$reca,The Resistance Cat,0.09568561574593645,0.0,,956856.0,152436.0,0.117858,0.04921754,0.02514605,35.64814,0.0,0.0,0.0,10000000.0,10000000.0
tonk-inu,tonk,Tonk Inu,0.027311627892249703,0.0,,2731163.0,30894.0,0.0349695,0.02727293,-0.007528984562448611,-21.60979,0.0,0.0,0.0,100000000.0,100000000.0
tony-the-duck,tony,TONY THE DUCK,0.005084415565877423,0.0,,5084416.0,118371.0,0.00578521,0.0048426,-0.00056191221275373,-9.95182,0.0,0.0,0.0,1000000000.0,1000000000.0
toon-of-meme,tome,Toon Of Meme,1.4661242618160756e-06,0.0,,,789.23,1.58e-06,1.46e-06,-1.09734483533e-07,-6.96347,0.0,0.0,0.0,,
akita-inu-3,akita,Akita Inu,0.00010548049699617951,0.0,,0.00010548,864.63,0.00012957,0.00010556,-1.486528647301e-05,-12.35215,0.0,0.0,0.0,1.0,
uniton-token,utn,Uniton Token,6.1739197059781e-05,0.0,,123478.0,6399.26,7.889e-05,6.178e-05,-1.4876051714774e-05,-19.41657,0.0,0.0,0.0,2000000000.0,2000000000.0
buffy,buffy,Buffy,1.071787400227956,0.0,,1071787.0,21810.0,1.3,1.059,-0.01847423815334226,-1.69448,0.0,0.0,0.0,1000000.0,1000000.0
